,source,target,resource
2392,661.0,636.0,7.5984
2393,636.0,661.0,7.5984
2394,667.0,552.0,3.0191999999999997
2395,552.0,667.0,3.0191999999999997
2396,543.0,816.0,3.4355999999999995
2397,816.0,543.0,3.4355999999999995
2398,545.0,573.0,4.601999999999999
2399,573.0,545.0,4.601999999999999
2400,626.0,807.0,12.4368
2401,807.0,626.0,12.4368
2402,620.0,566.0,10.3692
2403,566.0,620.0,10.3692
2404,798.0,554.0,7.586399999999999
2405,554.0,798.0,7.586399999999999
2406,728.0,667.0,3.3036
2407,667.0,728.0,3.3036
2408,667.0,727.0,4.7364
2409,727.0,667.0,4.7364
2410,727.0,684.0,10.5444
2411,684.0,727.0,10.5444
2412,713.0,698.0,4.0931999999999995
2413,698.0,713.0,4.0931999999999995
2414,662.0,674.0,6.352799999999999
2415,674.0,662.0,6.352799999999999
2416,649.0,759.0,9.975599999999998
2417,759.0,649.0,9.975599999999998
2418,803.0,533.0,4.2264
2419,533.0,803.0,4.2264
2420,685.0,567.0,5.452799999999999
2421,567.0,685.0,5.452799999999999
2422,551.0,748.0,5.482799999999999
2423,748.0,551.0,5.482799999999999
2424,720.0,841.0,6.9323999999999995
2425,841.0,720.0,6.9323999999999995
2426,841.0,640.0,3.0036
2427,640.0,841.0,3.0036
2428,609.0,635.0,3.7199999999999998
2429,635.0,609.0,3.7199999999999998
2430,797.0,651.0,13.9644
2431,651.0,797.0,13.9644
2432,824.0,569.0,8.058
2433,569.0,824.0,8.058
2434,1038.0,914.0,30.401999999999997
2435,914.0,1038.0,30.401999999999997
2436,1081.0,903.0,3.4763999999999995
2437,903.0,1081.0,3.4763999999999995
2438,1004.0,1063.0,7.085999999999999
2439,1063.0,1004.0,7.085999999999999
2440,1063.0,905.0,2.0628
2441,905.0,1063.0,2.0628
2442,951.0,1028.0,5.1708
2443,1028.0,951.0,5.1708
2444,1028.0,865.0,4.484399999999999
2445,865.0,1028.0,4.484399999999999
2446,865.0,1038.0,2.6628
2447,1038.0,865.0,2.6628
2448,986.0,901.0,1.5996
2449,901.0,986.0,1.5996
2450,901.0,971.0,3.4739999999999998
2451,971.0,901.0,3.4739999999999998
2452,971.0,955.0,3.1559999999999997
2453,955.0,971.0,3.1559999999999997
2454,1075.0,912.0,3.7032
2455,912.0,1075.0,3.7032
2456,923.0,988.0,4.1688
2457,988.0,923.0,4.1688
2458,998.0,1002.0,5.8751999999999995
2459,1002.0,998.0,5.8751999999999995
2460,1013.0,888.0,6.193199999999999
2461,888.0,1013.0,6.193199999999999
2462,888.0,907.0,1.9524
2463,907.0,888.0,1.9524
2464,899.0,896.0,2.4936
2465,896.0,899.0,2.4936
2466,896.0,853.0,5.2188
2467,853.0,896.0,5.2188
2468,853.0,987.0,4.0356
2469,987.0,853.0,4.0356
2470,960.0,966.0,2.3471999999999995
2471,966.0,960.0,2.3471999999999995
2472,966.0,1757.0,1.746
2473,1757.0,966.0,1.746
2474,1757.0,1027.0,4.4616
2475,1027.0,1757.0,4.4616
2476,1027.0,1578.0,1.8431999999999997
2477,1578.0,1027.0,1.8431999999999997
2478,1578.0,963.0,2.0315999999999996
2479,963.0,1578.0,2.0315999999999996
2480,963.0,1631.0,1.5527999999999997
2481,1631.0,963.0,1.5527999999999997
2482,1631.0,854.0,0.6264
2483,854.0,1631.0,0.6264
2484,854.0,1637.0,4.1568
2485,1637.0,854.0,4.1568
2486,1637.0,1667.0,1.5119999999999998
2487,1667.0,1637.0,1.5119999999999998
2488,995.0,994.0,2.7708
2489,994.0,995.0,2.7708
2490,994.0,1738.0,1.9223999999999999
2491,1738.0,994.0,1.9223999999999999
2492,1738.0,855.0,1.2731999999999999
2493,855.0,1738.0,1.2731999999999999
2494,855.0,920.0,1.1196
2495,920.0,855.0,1.1196
2496,920.0,1751.0,1.4543999999999997
2497,1751.0,920.0,1.4543999999999997
2498,1751.0,1640.0,2.3808
2499,1640.0,1751.0,2.3808
2500,1640.0,970.0,0.7476
2501,970.0,1640.0,0.7476
2502,970.0,1026.0,1.8084
2503,1026.0,970.0,1.8084
2504,1026.0,988.0,2.3484
2505,988.0,1026.0,2.3484
2506,988.0,1074.0,1.8623999999999998
2507,1074.0,988.0,1.8623999999999998
2508,1074.0,967.0,4.2684
2509,967.0,1074.0,4.2684
2510,967.0,1606.0,2.3795999999999995
2511,1606.0,967.0,2.3795999999999995
2512,1606.0,1673.0,7.3271999999999995
2513,1673.0,1606.0,7.3271999999999995
2514,1673.0,1634.0,2.8104
2515,1634.0,1673.0,2.8104
2516,1634.0,1629.0,2.0747999999999998
2517,1629.0,1634.0,2.0747999999999998
2518,1629.0,962.0,0.7595999999999999
2519,962.0,1629.0,0.7595999999999999
2520,962.0,1741.0,3.3251999999999997
2521,1741.0,962.0,3.3251999999999997
2522,972.0,1015.0,2.5667999999999997
2523,1015.0,972.0,2.5667999999999997
2524,1015.0,844.0,3.0012
2525,844.0,1015.0,3.0012
2526,1016.0,906.0,7.111199999999999
2527,906.0,1016.0,7.111199999999999
2528,1080.0,1018.0,3.1115999999999997
2529,1018.0,1080.0,3.1115999999999997
2530,1018.0,888.0,6.3564
2531,888.0,1018.0,6.3564
2532,857.0,977.0,6.2832
2533,977.0,857.0,6.2832
2534,977.0,890.0,2.5799999999999996
2535,890.0,977.0,2.5799999999999996
2536,890.0,1020.0,4.9224
2537,1020.0,890.0,4.9224
2538,1020.0,1057.0,0.8976
2539,1057.0,1020.0,0.8976
2540,1057.0,1039.0,5.749199999999999
2541,1039.0,1057.0,5.749199999999999
2542,1072.0,999.0,4.1652
2543,999.0,1072.0,4.1652
2544,1038.0,1056.0,3.6552
2545,1056.0,1038.0,3.6552
2546,874.0,931.0,4.191599999999999
2547,931.0,874.0,4.191599999999999
2548,1056.0,876.0,1.2035999999999998
2549,876.0,1056.0,1.2035999999999998
2550,876.0,1010.0,1.8731999999999998
2551,1010.0,876.0,1.8731999999999998
2552,1010.0,992.0,1.2239999999999998
2553,992.0,1010.0,1.2239999999999998
2554,992.0,910.0,1.5647999999999997
2555,910.0,992.0,1.5647999999999997
2556,910.0,1009.0,0.7271999999999998
2557,1009.0,910.0,0.7271999999999998
2558,1009.0,1071.0,1.9379999999999997
2559,1071.0,1009.0,1.9379999999999997
2560,1071.0,853.0,2.5871999999999997
2561,853.0,1071.0,2.5871999999999997
2562,853.0,1020.0,2.784
2563,1020.0,853.0,2.784
2564,939.0,1053.0,5.0184
2565,1053.0,939.0,5.0184
2566,949.0,994.0,5.9868
2567,994.0,949.0,5.9868
2568,1040.0,916.0,2.9699999999999998
2569,916.0,1040.0,2.9699999999999998
2570,945.0,1612.0,1.4003999999999999
2571,1612.0,945.0,1.4003999999999999
2572,1612.0,913.0,3.2063999999999995
2573,913.0,1612.0,3.2063999999999995
2574,913.0,1750.0,0.5508
2575,1750.0,913.0,0.5508
2576,1750.0,886.0,5.619599999999999
2577,886.0,1750.0,5.619599999999999
2578,961.0,1043.0,5.2656
2579,1043.0,961.0,5.2656
2580,1065.0,980.0,3.9335999999999998
2581,980.0,1065.0,3.9335999999999998
2582,980.0,974.0,2.3928
2583,974.0,980.0,2.3928
2584,1076.0,1055.0,6.2124
2585,1055.0,1076.0,6.2124
2586,1007.0,952.0,2.4744
2587,952.0,1007.0,2.4744
2588,952.0,975.0,3.3528
2589,975.0,952.0,3.3528
2590,976.0,943.0,3.864
2591,943.0,976.0,3.864
2592,943.0,863.0,2.0676
2593,863.0,943.0,2.0676
2594,863.0,1041.0,1.8983999999999999
2595,1041.0,863.0,1.8983999999999999
2596,863.0,897.0,5.401199999999999
2597,897.0,863.0,5.401199999999999
2598,953.0,997.0,3.2352
2599,997.0,953.0,3.2352
2600,1068.0,1057.0,5.9448
2601,1057.0,1068.0,5.9448
2602,866.0,860.0,3.6228
2603,860.0,866.0,3.6228
2604,974.0,896.0,2.034
2605,896.0,974.0,2.034
2606,896.0,890.0,3.1092
2607,890.0,896.0,3.1092
2608,908.0,1620.0,8.9604
2609,1620.0,908.0,8.9604
2610,1620.0,1758.0,1.1027999999999998
2611,1758.0,1620.0,1.1027999999999998
2612,1758.0,932.0,0.576
2613,932.0,1758.0,0.576
2614,932.0,88.0,4.231199999999999
2615,88.0,932.0,4.231199999999999
2616,996.0,854.0,5.553599999999999
2617,854.0,996.0,5.553599999999999
2618,875.0,1007.0,3.6191999999999998
2619,1007.0,875.0,3.6191999999999998
2620,1007.0,971.0,2.9352
2621,971.0,1007.0,2.9352
2622,971.0,983.0,2.9147999999999996
2623,983.0,971.0,2.9147999999999996
2624,993.0,887.0,4.3056
2625,887.0,993.0,4.3056
2626,887.0,976.0,1.9524
2627,976.0,887.0,1.9524
2628,976.0,1694.0,4.674
2629,1694.0,976.0,4.674
2630,1694.0,843.0,0.7404
2631,843.0,1694.0,0.7404
2632,843.0,1026.0,1.6643999999999999
2633,1026.0,843.0,1.6643999999999999
2634,889.0,1014.0,3.726
2635,1014.0,889.0,3.726
2636,1014.0,1062.0,5.417999999999999
2637,1062.0,1014.0,5.417999999999999
2638,894.0,937.0,5.491199999999999
2639,937.0,894.0,5.491199999999999
2640,937.0,1025.0,5.1
2641,1025.0,937.0,5.1
2642,1025.0,984.0,6.1968
2643,984.0,1025.0,6.1968
2644,942.0,982.0,3.9588
2645,982.0,942.0,3.9588
2646,1051.0,1023.0,1.7723999999999998
2647,1023.0,1051.0,1.7723999999999998
2648,1023.0,999.0,1.0031999999999999
2649,999.0,1023.0,1.0031999999999999
2650,999.0,985.0,2.4455999999999998
2651,985.0,999.0,2.4455999999999998
2652,985.0,1014.0,1.5299999999999998
2653,1014.0,985.0,1.5299999999999998
2654,1014.0,959.0,4.219199999999999
2655,959.0,1014.0,4.219199999999999
2656,911.0,1012.0,4.861199999999999
2657,1012.0,911.0,4.861199999999999
2658,1012.0,955.0,6.0
2659,955.0,1012.0,6.0
2660,955.0,1044.0,3.186
2661,1044.0,955.0,3.186
2662,1044.0,935.0,5.812799999999999
2663,935.0,1044.0,5.812799999999999
2664,965.0,983.0,2.7563999999999997
2665,983.0,965.0,2.7563999999999997
2666,983.0,1044.0,4.1735999999999995
2667,1044.0,983.0,4.1735999999999995
2668,928.0,1073.0,5.255999999999999
2669,1073.0,928.0,5.255999999999999
2670,865.0,1029.0,2.1864
2671,1029.0,865.0,2.1864
2672,1029.0,991.0,2.1204
2673,991.0,1029.0,2.1204
2674,991.0,964.0,1.1723999999999999
2675,964.0,991.0,1.1723999999999999
2676,964.0,1009.0,5.6495999999999995
2677,1009.0,964.0,5.6495999999999995
2678,978.0,1060.0,4.5996
2679,1060.0,978.0,4.5996
2680,930.0,943.0,2.4552
2681,943.0,930.0,2.4552
2682,943.0,979.0,5.4048
2683,979.0,943.0,5.4048
2684,979.0,1074.0,1.9715999999999998
2685,1074.0,979.0,1.9715999999999998
2686,1037.0,926.0,2.6268
2687,926.0,1037.0,2.6268
2688,969.0,1010.0,4.7196
2689,1010.0,969.0,4.7196
2690,843.0,1000.0,2.0244
2691,1000.0,843.0,2.0244
2692,1000.0,979.0,2.082
2693,979.0,1000.0,2.082
2694,979.0,897.0,2.1287999999999996
2695,897.0,979.0,2.1287999999999996
2696,897.0,957.0,1.9284
2697,957.0,897.0,1.9284
2698,924.0,910.0,3.8543999999999996
2699,910.0,924.0,3.8543999999999996
2700,972.0,944.0,1.746
2701,944.0,972.0,1.746
2702,944.0,1001.0,2.1252
2703,1001.0,944.0,2.1252
2704,1001.0,1035.0,2.4084
2705,1035.0,1001.0,2.4084
2706,1079.0,946.0,3.6528
2707,946.0,1079.0,3.6528
2708,946.0,938.0,3.1247999999999996
2709,938.0,946.0,3.1247999999999996
2710,938.0,1001.0,2.5836
2711,1001.0,938.0,2.5836
2712,871.0,922.0,2.3207999999999998
2713,922.0,871.0,2.3207999999999998
2714,879.0,1006.0,4.068
2715,1006.0,879.0,4.068
2716,883.0,859.0,0.9803999999999999
2717,859.0,883.0,0.9803999999999999
2718,859.0,1015.0,1.9823999999999997
2719,1015.0,859.0,1.9823999999999997
2720,1015.0,858.0,1.7171999999999998
2721,858.0,1015.0,1.7171999999999998
2722,858.0,938.0,2.1504
2723,938.0,858.0,2.1504
2724,938.0,981.0,2.3628
2725,981.0,938.0,2.3628
2726,917.0,936.0,4.6091999999999995
2727,936.0,917.0,4.6091999999999995
2728,1052.0,1062.0,3.5292
2729,1062.0,1052.0,3.5292
2730,1062.0,862.0,2.2236
2731,862.0,1062.0,2.2236
2732,862.0,1072.0,2.4144
2733,1072.0,862.0,2.4144
2734,1072.0,990.0,2.6123999999999996
2735,990.0,1072.0,2.6123999999999996
2736,944.0,858.0,2.5824
2737,858.0,944.0,2.5824
2738,858.0,1050.0,3.0576
2739,1050.0,858.0,3.0576
2740,852.0,1022.0,5.5872
2741,1022.0,852.0,5.5872
2742,902.0,973.0,6.5352
2743,973.0,902.0,6.5352
2744,1060.0,1727.0,4.8347999999999995
2745,1727.0,1060.0,4.8347999999999995
2746,1727.0,1656.0,4.601999999999999
2747,1656.0,1727.0,4.601999999999999
2748,1656.0,958.0,2.9952
2749,958.0,1656.0,2.9952
2750,958.0,960.0,4.7268
2751,960.0,958.0,4.7268
2752,960.0,1049.0,1.5
2753,1049.0,960.0,1.5
2754,1049.0,1765.0,1.4639999999999997
2755,1765.0,1049.0,1.4639999999999997
2756,1765.0,1659.0,3.9204
2757,1659.0,1765.0,3.9204
2758,1659.0,1033.0,0.2916
2759,1033.0,1659.0,0.2916
2760,1033.0,1046.0,2.4516
2761,1046.0,1033.0,2.4516
2762,1046.0,903.0,2.0076
2763,903.0,1046.0,2.0076
2764,903.0,885.0,2.0987999999999998
2765,885.0,903.0,2.0987999999999998
2766,885.0,1070.0,4.6415999999999995
2767,1070.0,885.0,4.6415999999999995
2768,1070.0,1061.0,1.7675999999999998
2769,1061.0,1070.0,1.7675999999999998
2770,878.0,880.0,7.646399999999999
2771,880.0,878.0,7.646399999999999
2772,1018.0,1025.0,7.0104
2773,1025.0,1018.0,7.0104
2774,1031.0,975.0,6.9756
2775,975.0,1031.0,6.9756
2776,975.0,905.0,3.4295999999999998
2777,905.0,975.0,3.4295999999999998
2778,905.0,1048.0,8.9508
2779,1048.0,905.0,8.9508
2780,892.0,940.0,4.5264
2781,940.0,892.0,4.5264
2782,940.0,950.0,3.6852
2783,950.0,940.0,3.6852
2784,950.0,1745.0,3.1463999999999994
2785,1745.0,950.0,3.1463999999999994
2786,1745.0,869.0,3.8291999999999997
2787,869.0,1745.0,3.8291999999999997
2788,1045.0,1669.0,0.8507999999999999
2789,1669.0,1045.0,0.8507999999999999
2790,1669.0,1042.0,3.6563999999999997
2791,1042.0,1669.0,3.6563999999999997
2792,909.0,1055.0,3.042
2793,1055.0,909.0,3.042
2794,1055.0,948.0,4.2888
2795,948.0,1055.0,4.2888
2796,948.0,1008.0,2.9892
2797,1008.0,948.0,2.9892
2798,881.0,1058.0,3.5579999999999994
2799,1058.0,881.0,3.5579999999999994
2800,1058.0,952.0,3.666
2801,952.0,1058.0,3.666
2802,855.0,950.0,13.6572
2803,950.0,855.0,13.6572
2804,950.0,850.0,3.9299999999999997
2805,850.0,950.0,3.9299999999999997
2806,850.0,846.0,3.2112
2807,846.0,850.0,3.2112
2808,1069.0,845.0,5.1204
2809,845.0,1069.0,5.1204
2810,864.0,986.0,6.9108
2811,986.0,864.0,6.9108
2812,856.0,968.0,9.435599999999999
2813,968.0,856.0,9.435599999999999
2814,892.0,1717.0,0.7415999999999999
2815,1717.0,892.0,0.7415999999999999
2816,1717.0,1645.0,1.1664
2817,1645.0,1717.0,1.1664
2818,1645.0,1743.0,2.1755999999999998
2819,1743.0,1645.0,2.1755999999999998
2820,1743.0,846.0,9.979199999999999
2821,846.0,1743.0,9.979199999999999
2822,846.0,881.0,4.505999999999999
2823,881.0,846.0,4.505999999999999
2824,870.0,901.0,5.384399999999999
2825,901.0,870.0,5.384399999999999
2826,919.0,893.0,2.9543999999999997
2827,893.0,919.0,2.9543999999999997
2828,893.0,1036.0,1.7447999999999997
2829,1036.0,893.0,1.7447999999999997
2830,1059.0,947.0,2.7936
2831,947.0,1059.0,2.7936
2832,898.0,1071.0,4.111199999999999
2833,1071.0,898.0,4.111199999999999
2834,1066.0,1046.0,4.6836
2835,1046.0,1066.0,4.6836
2836,1049.0,847.0,12.787199999999999
2837,847.0,1049.0,12.787199999999999
2838,1011.0,868.0,2.2596
2839,868.0,1011.0,2.2596
2840,868.0,1029.0,4.134
2841,1029.0,868.0,4.134
2842,1029.0,876.0,5.289599999999999
2843,876.0,1029.0,5.289599999999999
2844,989.0,1047.0,1.6535999999999997
2845,1047.0,989.0,1.6535999999999997
2846,1047.0,1016.0,1.65
2847,1016.0,1047.0,1.65
2848,1016.0,1077.0,2.4372
2849,1077.0,1016.0,2.4372
2850,1070.0,893.0,1.8876
2851,893.0,1070.0,1.8876
2852,893.0,1082.0,2.1647999999999996
2853,1082.0,893.0,2.1647999999999996
2854,1082.0,868.0,1.8443999999999998
2855,868.0,1082.0,1.8443999999999998
2856,868.0,1028.0,2.0987999999999998
2857,1028.0,868.0,2.0987999999999998
2858,954.0,1078.0,1.2252
2859,1078.0,954.0,1.2252
2860,1078.0,1053.0,1.3464
2861,1053.0,1078.0,1.3464
2862,1053.0,948.0,1.4784
2863,948.0,1053.0,1.4784
2864,956.0,1755.0,3.3324
2865,1755.0,956.0,3.3324
2866,1755.0,1584.0,1.4256
2867,1584.0,1755.0,1.4256
2868,1584.0,1739.0,1.4843999999999997
2869,1739.0,1584.0,1.4843999999999997
2870,1739.0,1595.0,1.7964
2871,1595.0,1739.0,1.7964
2872,1595.0,887.0,2.31
2873,887.0,1595.0,2.31
2874,940.0,895.0,1.2647999999999997
2875,895.0,940.0,1.2647999999999997
2876,895.0,989.0,7.354799999999999
2877,989.0,895.0,7.354799999999999
2878,989.0,920.0,5.0568
2879,920.0,989.0,5.0568
2880,867.0,859.0,1.9571999999999996
2881,859.0,867.0,1.9571999999999996
2882,859.0,1054.0,2.94
2883,1054.0,859.0,2.94
2884,927.0,1078.0,2.7204
2885,1078.0,927.0,2.7204
2886,978.0,892.0,2.2007999999999996
2887,892.0,978.0,2.2007999999999996
2888,1036.0,1061.0,1.8768
2889,1061.0,1036.0,1.8768
2890,1061.0,980.0,1.9355999999999998
2891,980.0,1061.0,1.9355999999999998
2892,980.0,899.0,1.6211999999999998
2893,899.0,980.0,1.6211999999999998
2894,899.0,977.0,2.9507999999999996
2895,977.0,899.0,2.9507999999999996
2896,977.0,891.0,6.2436
2897,891.0,977.0,6.2436
2898,1003.0,1082.0,2.1515999999999997
2899,1082.0,1003.0,2.1515999999999997
2900,1082.0,1576.0,3.3707999999999996
2901,1576.0,1082.0,3.3707999999999996
2902,1576.0,991.0,1.6103999999999998
2903,991.0,1576.0,1.6103999999999998
2904,934.0,997.0,3.7992
2905,997.0,934.0,3.7992
2906,997.0,845.0,2.4084
2907,845.0,997.0,2.4084
2908,845.0,937.0,2.2415999999999996
2909,937.0,845.0,2.2415999999999996
2910,937.0,1080.0,6.421199999999999
2911,1080.0,937.0,6.421199999999999
2912,1080.0,900.0,4.9032
2913,900.0,1080.0,4.9032
2914,851.0,1023.0,3.8579999999999997
2915,1023.0,851.0,3.8579999999999997
2916,890.0,1034.0,6.477599999999999
2917,1034.0,890.0,6.477599999999999
2918,932.0,1707.0,2.9604
2919,1707.0,932.0,2.9604
2920,1707.0,1550.0,2.3592
2921,1550.0,1707.0,2.3592
2922,1550.0,1772.0,1.6643999999999999
2923,1772.0,1550.0,1.6643999999999999
2924,1772.0,1680.0,1.9163999999999999
2925,1680.0,1772.0,1.9163999999999999
2926,1680.0,1569.0,1.4484
2927,1569.0,1680.0,1.4484
2928,1569.0,1733.0,1.6043999999999998
2929,1733.0,1569.0,1.6043999999999998
2930,1733.0,1067.0,2.322
2931,1067.0,1733.0,2.322
2932,929.0,1759.0,3.2399999999999998
2933,1759.0,929.0,3.2399999999999998
2934,1759.0,1033.0,2.5871999999999997
2935,1033.0,1759.0,2.5871999999999997
2936,925.0,984.0,0.9179999999999999
2937,984.0,925.0,0.9179999999999999
2938,984.0,1030.0,3.6359999999999997
2939,1030.0,984.0,3.6359999999999997
2940,1058.0,875.0,3.1559999999999997
2941,875.0,1058.0,3.1559999999999997
2942,875.0,926.0,1.422
2943,926.0,875.0,1.422
2944,926.0,1012.0,2.0112
2945,1012.0,926.0,2.0112
2946,970.0,1077.0,4.9224
2947,1077.0,970.0,4.9224
2948,1077.0,978.0,4.5408
2949,978.0,1077.0,4.5408
2950,933.0,862.0,2.586
2951,862.0,933.0,2.586
2952,862.0,985.0,5.1624
2953,985.0,862.0,5.1624
2954,915.0,1032.0,3.3684
2955,1032.0,915.0,3.3684
2956,1047.0,906.0,4.362
2957,906.0,1047.0,4.362
2958,906.0,895.0,2.2176
2959,895.0,906.0,2.2176
2960,877.0,1000.0,3.6875999999999998
2961,1000.0,877.0,3.6875999999999998
2962,872.0,1005.0,4.811999999999999
2963,1005.0,872.0,4.811999999999999
2964,850.0,1621.0,2.1036
2965,1621.0,850.0,2.1036
2966,1621.0,1650.0,1.0595999999999999
2967,1650.0,1621.0,1.0595999999999999
2968,1650.0,1605.0,0.42479999999999996
2969,1605.0,1650.0,0.42479999999999996
2970,1605.0,1794.0,1.5299999999999998
2971,1794.0,1605.0,1.5299999999999998
2972,1794.0,1017.0,2.8884
2973,1017.0,1794.0,2.8884
2974,884.0,848.0,4.402799999999999
2975,848.0,884.0,4.402799999999999
2976,964.0,992.0,3.9888
2977,992.0,964.0,3.9888
2978,849.0,1063.0,3.0143999999999997
2979,1063.0,849.0,3.0143999999999997
2980,1063.0,929.0,2.706
2981,929.0,1063.0,2.706
2982,929.0,1066.0,3.9599999999999995
2983,1066.0,929.0,3.9599999999999995
2984,1066.0,1081.0,3.0479999999999996
2985,1081.0,1066.0,3.0479999999999996
2986,1081.0,918.0,2.4107999999999996
2987,918.0,1081.0,2.4107999999999996
2988,1021.0,1054.0,0.7248
2989,1054.0,1021.0,0.7248
2990,1054.0,844.0,1.7471999999999999
2991,844.0,1054.0,1.7471999999999999
2992,844.0,947.0,0.5244
2993,947.0,844.0,0.5244
2994,947.0,1050.0,1.4076
2995,1050.0,947.0,1.4076
2996,1050.0,922.0,0.49199999999999994
2997,922.0,1050.0,0.49199999999999994
2998,922.0,946.0,1.6103999999999998
2999,946.0,922.0,1.6103999999999998
3000,946.0,921.0,2.4431999999999996
3001,921.0,946.0,2.4431999999999996
3002,1221.0,1113.0,1.2156
3003,1113.0,1221.0,1.2156
3004,1113.0,1090.0,4.797599999999999
3005,1090.0,1113.0,4.797599999999999
3006,1086.0,1185.0,6.320399999999999
3007,1185.0,1086.0,6.320399999999999
3008,1092.0,1097.0,4.6704
3009,1097.0,1092.0,4.6704
3010,1189.0,1170.0,4.29
3011,1170.0,1189.0,4.29
3012,1170.0,1194.0,5.1396
3013,1194.0,1170.0,5.1396
3014,1194.0,1124.0,2.5343999999999998
3015,1124.0,1194.0,2.5343999999999998
3016,1124.0,1127.0,1.5432
3017,1127.0,1124.0,1.5432
3018,1181.0,1210.0,6.1655999999999995
3019,1210.0,1181.0,6.1655999999999995
3020,1167.0,1130.0,6.193199999999999
3021,1130.0,1167.0,6.193199999999999
3022,1222.0,1182.0,2.4947999999999997
3023,1182.0,1222.0,2.4947999999999997
3024,1182.0,1165.0,3.7704
3025,1165.0,1182.0,3.7704
3026,1099.0,1196.0,8.3628
3027,1196.0,1099.0,8.3628
3028,1194.0,1091.0,5.9052
3029,1091.0,1194.0,5.9052
3030,1182.0,1225.0,10.5444
3031,1225.0,1182.0,10.5444
3032,1172.0,1110.0,2.3844
3033,1110.0,1172.0,2.3844
3034,1098.0,1187.0,1.5156
3035,1187.0,1098.0,1.5156
3036,1187.0,1104.0,1.5564
3037,1104.0,1187.0,1.5564
3038,1104.0,1136.0,1.5672
3039,1136.0,1104.0,1.5672
3040,1169.0,1140.0,2.7047999999999996
3041,1140.0,1169.0,2.7047999999999996
3042,1126.0,1162.0,5.653199999999999
3043,1162.0,1126.0,5.653199999999999
3044,1089.0,1120.0,3.6179999999999994
3045,1120.0,1089.0,3.6179999999999994
3046,1213.0,1155.0,10.689599999999999
3047,1155.0,1213.0,10.689599999999999
3048,1180.0,1227.0,2.8104
3049,1227.0,1180.0,2.8104
3050,1174.0,1226.0,3.9383999999999997
3051,1226.0,1174.0,3.9383999999999997
3052,1226.0,1212.0,2.2883999999999998
3053,1212.0,1226.0,2.2883999999999998
3054,1212.0,46.0,6.3636
3055,46.0,1212.0,6.3636
3056,1136.0,1218.0,3.9588
3057,1218.0,1136.0,3.9588
3058,1218.0,2017.0,0.864
3059,2017.0,1218.0,0.864
3060,1207.0,1199.0,3.9036
3061,1199.0,1207.0,3.9036
3062,1199.0,1143.0,7.5371999999999995
3063,1143.0,1199.0,7.5371999999999995
3064,24.0,1218.0,5.104799999999999
3065,1218.0,24.0,5.104799999999999
3066,1150.0,1149.0,9.6396
3067,1149.0,1150.0,9.6396
3068,1185.0,1206.0,1.8683999999999998
3069,1206.0,1185.0,1.8683999999999998
3070,1206.0,1173.0,1.6043999999999998
3071,1173.0,1206.0,1.6043999999999998
3072,1173.0,1091.0,1.8192
3073,1091.0,1173.0,1.8192
3074,1091.0,1118.0,4.4772
3075,1118.0,1091.0,4.4772
3076,1134.0,1121.0,3.2784
3077,1121.0,1134.0,3.2784
3078,1161.0,1224.0,4.4688
3079,1224.0,1161.0,4.4688
3080,1087.0,1986.0,3.6767999999999996
3081,1986.0,1087.0,3.6767999999999996
3082,1137.0,1110.0,4.1808000000000005
3083,1110.0,1137.0,4.1808000000000005
3084,1110.0,1085.0,0.7932
3085,1085.0,1110.0,0.7932
3086,1085.0,1193.0,1.7364
3087,1193.0,1085.0,1.7364
3088,1193.0,1112.0,1.9644
3089,1112.0,1193.0,1.9644
3090,1112.0,1132.0,3.8867999999999996
3091,1132.0,1112.0,3.8867999999999996
3092,1132.0,1129.0,1.5947999999999998
3093,1129.0,1132.0,1.5947999999999998
3094,1129.0,1219.0,1.2828
3095,1219.0,1129.0,1.2828
3096,1219.0,1157.0,1.6583999999999999
3097,1157.0,1219.0,1.6583999999999999
3098,1157.0,1199.0,1.8792
3099,1199.0,1157.0,1.8792
3100,1199.0,1192.0,2.0664
3101,1192.0,1199.0,2.0664
3102,1109.0,1215.0,7.931999999999999
3103,1215.0,1109.0,7.931999999999999
3104,1125.0,1145.0,4.6632
3105,1145.0,1125.0,4.6632
3106,1204.0,1187.0,5.3556
3107,1187.0,1204.0,5.3556
3108,1191.0,1104.0,4.879199999999999
3109,1104.0,1191.0,4.879199999999999
3110,1095.0,1219.0,1.89
3111,1219.0,1095.0,1.89
3112,1219.0,1208.0,7.162799999999999
3113,1208.0,1219.0,7.162799999999999
3114,1093.0,1154.0,11.008799999999999
3115,1154.0,1093.0,11.008799999999999
3116,1094.0,1226.0,5.0268
3117,1226.0,1094.0,5.0268
3118,1122.0,1183.0,1.6896
3119,1183.0,1122.0,1.6896
3120,1183.0,1156.0,3.6035999999999997
3121,1156.0,1183.0,3.6035999999999997
3122,1084.0,1112.0,7.247999999999999
3123,1112.0,1084.0,7.247999999999999
3124,1184.0,1141.0,8.769599999999999
3125,1141.0,1184.0,8.769599999999999
3126,1198.0,1190.0,2.7047999999999996
3127,1190.0,1198.0,2.7047999999999996
3128,1139.0,1147.0,13.824
3129,1147.0,1139.0,13.824
3130,1106.0,1111.0,13.3668
3131,1111.0,1106.0,13.3668
3132,1176.0,1108.0,11.5944
3133,1108.0,1176.0,11.5944
3134,1108.0,1211.0,1.8347999999999998
3135,1211.0,1108.0,1.8347999999999998
3136,1211.0,1178.0,2.6351999999999998
